MD5,trial,label,PennElementType,PennElementName,Parameter,Value,participant_id,group,no,item,exp,condition,cb,left,right,target,results_time,event_time,elapsed_ms
87c52d7d44305841447994ecae038dac,22,experiment,EyeTracker,tracker,calibration,79,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:07.264000+00:00,38054.0
87c52d7d44305841447994ecae038dac,22,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:18.112000+00:00,10848.0
87c52d7d44305841447994ecae038dac,22,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:17.671000+00:00,-441.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:12.437000+00:00,-5234.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:12.763000+00:00,326.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:13.033000+00:00,270.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:13.312000+00:00,279.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:13.601000+00:00,289.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:13.881000+00:00,280.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:14.232000+00:00,351.0
87c52d7d44305841447994ecae038dac,22,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:14.644000+00:00,412.0
87c52d7d44305841447994ecae038dac,22,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:18.111000+00:00,3467.0
87c52d7d44305841447994ecae038dac,23,experiment,EyeTracker,tracker,calibration,72,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:22.132000+00:00,4017.0
87c52d7d44305841447994ecae038dac,23,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:32.876000+00:00,10744.0
87c52d7d44305841447994ecae038dac,23,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:32.270000+00:00,-606.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:27.306000+00:00,-4964.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:27.617000+00:00,311.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:27.908000+00:00,291.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:28.361000+00:00,453.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:28.646000+00:00,285.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:28.896000+00:00,250.0
87c52d7d44305841447994ecae038dac,23,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:29.256000+00:00,360.0
87c52d7d44305841447994ecae038dac,23,experiment,Selector,choice_selector,Selection,left_canvas,5dade76a4860f70017f70ec5,c,116,34,,attention-check,y,hangya,jegesmedve,hangya,2025-09-22 18:23:58+00:00,2025-09-22 18:16:32.875000+00:00,3619.0
87c52d7d44305841447994ecae038dac,24,experiment,EyeTracker,tracker,calibration,70,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:36.900000+00:00,4022.0
87c52d7d44305841447994ecae038dac,24,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:48.005000+00:00,11105.0
87c52d7d44305841447994ecae038dac,24,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:47.522000+00:00,-483.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:42.738000+00:00,-4784.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:43.054000+00:00,316.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:43.292000+00:00,238.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:43.534000+00:00,242.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:43.748000+00:00,214.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:43.955000+00:00,207.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:44.169000+00:00,214.0
87c52d7d44305841447994ecae038dac,24,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:44.505000+00:00,336.0
87c52d7d44305841447994ecae038dac,24,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,50,17,1,focus,y,17b,17a,,2025-09-22 18:23:58+00:00,2025-09-22 18:16:48.003000+00:00,3498.0
87c52d7d44305841447994ecae038dac,25,experiment,EyeTracker,tracker,calibration,80,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:52.034000+00:00,4027.0
87c52d7d44305841447994ecae038dac,25,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:17:02.882000+00:00,10848.0
87c52d7d44305841447994ecae038dac,25,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:17:01.932000+00:00,-950.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:57.089000+00:00,-4843.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:57.389000+00:00,300.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:57.621000+00:00,232.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:57.869000+00:00,248.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:58.137000+00:00,268.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:58.388000+00:00,251.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:58.649000+00:00,261.0
87c52d7d44305841447994ecae038dac,25,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:16:58.904000+00:00,255.0
87c52d7d44305841447994ecae038dac,25,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,48,16,1,contrastive,y,16b,16a,16b,2025-09-22 18:23:58+00:00,2025-09-22 18:17:02.881000+00:00,3977.0
87c52d7d44305841447994ecae038dac,26,experiment,EyeTracker,tracker,calibration,79,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:06.898000+00:00,4014.0
87c52d7d44305841447994ecae038dac,26,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:21.278000+00:00,14380.0
87c52d7d44305841447994ecae038dac,26,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:20.017000+00:00,-1261.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:12.265000+00:00,-7752.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:12.619000+00:00,354.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:13.047000+00:00,428.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:13.422000+00:00,375.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:13.731000+00:00,309.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:14.110000+00:00,379.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:14.768000+00:00,658.0
87c52d7d44305841447994ecae038dac,26,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:17.999000+00:00,3231.0
87c52d7d44305841447994ecae038dac,26,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,57,19,2,self-directed-x,n,dolgozó,szakács,szakács,2025-09-22 18:23:58+00:00,2025-09-22 18:17:21.276000+00:00,3277.0
87c52d7d44305841447994ecae038dac,27,experiment,EyeTracker,tracker,calibration,67,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:25.301000+00:00,4020.0
87c52d7d44305841447994ecae038dac,27,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:37.595000+00:00,12294.0
87c52d7d44305841447994ecae038dac,27,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:37.013000+00:00,-582.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:32.271000+00:00,-4742.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:32.552000+00:00,281.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:32.763000+00:00,211.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:33.044000+00:00,281.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:33.262000+00:00,218.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:33.494000+00:00,232.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:33.728000+00:00,234.0
87c52d7d44305841447994ecae038dac,27,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:33.991000+00:00,263.0
87c52d7d44305841447994ecae038dac,27,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,14,5,1,focus,y,5b,5a,,2025-09-22 18:23:58+00:00,2025-09-22 18:17:37.593000+00:00,3602.0
87c52d7d44305841447994ecae038dac,28,experiment,EyeTracker,tracker,calibration,64,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:41.629000+00:00,4032.0
87c52d7d44305841447994ecae038dac,28,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:56.566000+00:00,14937.0
87c52d7d44305841447994ecae038dac,28,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:55.283000+00:00,-1283.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:46.526000+00:00,-8757.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:46.821000+00:00,295.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:47.132000+00:00,311.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:47.415000+00:00,283.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:48.052000+00:00,637.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:48.675000+00:00,623.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:49.335000+00:00,660.0
87c52d7d44305841447994ecae038dac,28,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:53.272000+00:00,3937.0
87c52d7d44305841447994ecae038dac,28,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,93,28,2,self-directed-x,n,Julcsi,Mária,Mária,2025-09-22 18:23:58+00:00,2025-09-22 18:17:56.565000+00:00,3293.0
87c52d7d44305841447994ecae038dac,29,experiment,EyeTracker,tracker,calibration,76,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:00.598000+00:00,4029.0
87c52d7d44305841447994ecae038dac,29,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:11.974000+00:00,11376.0
87c52d7d44305841447994ecae038dac,29,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:11.079000+00:00,-895.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:05.798000+00:00,-5281.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:06.058000+00:00,260.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:06.299000+00:00,241.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:06.680000+00:00,381.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:07.085000+00:00,405.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:07.414000+00:00,329.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:07.719000+00:00,305.0
87c52d7d44305841447994ecae038dac,29,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:08.057000+00:00,338.0
87c52d7d44305841447994ecae038dac,29,experiment,Selector,choice_selector,Selection,left_canvas,5dade76a4860f70017f70ec5,c,41,14,1,focus,n,14a,14b,,2025-09-22 18:23:58+00:00,2025-09-22 18:18:11.972000+00:00,3915.0
87c52d7d44305841447994ecae038dac,30,experiment,EyeTracker,tracker,calibration,76,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:15.997000+00:00,4022.0
87c52d7d44305841447994ecae038dac,30,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:30.567000+00:00,14570.0
87c52d7d44305841447994ecae038dac,30,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:29.760000+00:00,-807.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:20.786000+00:00,-8974.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:21.105000+00:00,319.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:21.437000+00:00,332.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:21.715000+00:00,278.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:22.035000+00:00,320.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:22.377000+00:00,342.0
87c52d7d44305841447994ecae038dac,30,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,78,24,2,other-directed-x,y,építész,mérnök,mérnök,2025-09-22 18:23:58+00:00,2025-09-22 18:18:22.944000+00:00,567.0
