results_time,participant_id,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,mismatch,chosen_type,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,n_fix_left,n_fix_right,transitions,tff,ffl,fixations_left,fixations_right,fixation_count_total,revisits_left,revisits_right,revisits_total
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,25,experiment,11,4,1,focus,n,4a,4b,,464.0,719.0,389.0,515.0,443.0,538.0,393.0,,683.0,left,False,A,left,1.0,0.0,0.59,0.59,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,580.0,673.0,508.0,649.0,464.0,609.0,501.0,,815.0,left,False,A,left,1.0,0.0,0.74,0.74,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,730.0,492.0,627.0,514.0,502.0,493.0,446.0,,864.0,right,True,A,right,0.0,1.0,0.68,0.0,0.68,0.0,2.0,0.0,0.0,right,0.0,2.0,2.0,0.0,1.0,1.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,37,experiment,20,7,1,focus,y,7b,7a,,442.0,379.0,404.0,421.0,420.0,391.0,384.0,,549.0,right,False,A,left,1.0,0.0,0.4,0.4,0.0,3.0,0.0,0.0,0.0,left,3.0,0.0,3.0,2.0,0.0,2.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,561.0,516.0,462.0,423.0,431.0,495.0,821.0,,796.0,right,False,A,right,0.0,1.0,0.75,0.0,0.75,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,681.0,583.0,514.0,543.0,561.0,548.0,544.0,,1115.0,left,True,A,left,1.0,0.0,1.01,1.01,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,21,experiment,29,10,1,focus,n,10a,10b,,500.0,560.0,560.0,561.0,558.0,561.0,570.0,,764.0,left,False,A,left,1.0,0.0,0.62,0.62,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,497.0,396.0,334.0,364.0,427.0,347.0,457.0,,650.0,left,False,A,left,0.51,0.49,0.55,0.28,0.27,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,1240.0,467.0,418.0,505.0,430.0,374.0,474.0,,456.0,right,True,A,right,0.0,1.0,0.31,0.0,0.31,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,14,experiment,38,13,1,focus,y,13b,13a,,538.0,537.0,441.0,473.0,458.0,523.0,793.0,,755.0,right,False,A,right,0.0,1.0,0.72,0.0,0.72,0.0,2.0,0.0,0.0,right,0.0,2.0,2.0,0.0,1.0,1.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,488.0,421.0,413.0,435.0,440.0,449.0,750.0,,1114.0,right,False,A,right,0.2,0.8,1.09,0.22,0.87,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,437.0,418.0,569.0,539.0,526.0,524.0,1581.0,,625.0,left,True,A,right,0.4,0.6,0.44,0.18,0.27,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,18,experiment,47,16,1,focus,n,16a,16b,,452.0,502.0,475.0,484.0,500.0,500.0,489.0,,788.0,left,False,A,left,1.0,0.0,0.77,0.77,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,508.0,477.0,415.0,600.0,544.0,457.0,434.0,,669.0,left,False,A,left,0.62,0.38,0.68,0.42,0.26,2.0,2.0,3.0,0.0,right,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,525.0,499.0,410.0,354.0,416.0,384.0,602.0,,564.0,right,True,A,left,0.52,0.48,0.45,0.23,0.21,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,34,experiment,2,1,1,focus,y,1b,1a,,316.0,314.0,282.0,245.0,401.0,427.0,323.0,,640.0,right,False,A,right,0.0,1.0,0.61,0.0,0.61,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,1061.0,772.0,552.0,477.0,419.0,422.0,378.0,,631.0,right,False,A,right,0.49,0.51,0.38,0.19,0.19,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,356.0,392.0,301.0,297.0,316.0,337.0,304.0,,673.0,right,False,B,right,0.0,1.0,0.64,0.0,0.64,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,25,experiment,11,4,1,focus,n,4a,4b,,461.0,485.0,401.0,414.0,390.0,417.0,692.0,,1012.0,left,False,A,left,0.63,0.37,1.02,0.64,0.38,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,476.0,509.0,432.0,371.0,336.0,351.0,400.0,,538.0,left,False,A,right,0.2,0.8,0.56,0.12,0.45,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,382.0,400.0,318.0,331.0,317.0,346.0,331.0,,760.0,left,False,B,left,0.8,0.2,0.57,0.46,0.11,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,37,experiment,20,7,1,focus,y,7b,7a,,396.0,339.0,293.0,275.0,301.0,298.0,301.0,,438.0,right,False,A,right,0.0,1.0,0.41,0.0,0.41,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,428.0,531.0,754.0,764.0,652.0,1128.0,618.0,,634.0,right,False,A,left,0.5,0.5,0.61,0.31,0.3,2.0,1.0,1.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,508.0,893.0,814.0,702.0,808.0,424.0,404.0,,1165.0,left,True,A,left,0.67,0.33,1.03,0.69,0.34,2.0,2.0,1.0,0.0,right,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,21,experiment,29,10,1,focus,n,10a,10b,,467.0,406.0,464.0,410.0,378.0,444.0,446.0,,849.0,left,False,A,left,0.61,0.39,0.86,0.53,0.33,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,413.0,406.0,359.0,357.0,330.0,314.0,382.0,,557.0,left,False,A,right,0.5,0.5,0.51,0.25,0.26,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,358.0,602.0,321.0,332.0,305.0,545.0,328.0,,500.0,left,False,B,left,0.76,0.24,0.44,0.33,0.1,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,14,experiment,38,13,1,focus,y,13b,13a,,379.0,354.0,307.0,288.0,319.0,296.0,365.0,,669.0,right,False,A,right,0.0,1.0,0.63,0.0,0.63,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,354.0,344.0,294.0,303.0,308.0,319.0,602.0,,1307.0,right,False,A,left,0.56,0.44,1.2,0.67,0.52,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,417.0,369.0,315.0,289.0,337.0,280.0,327.0,,692.0,right,False,B,right,0.21,0.79,0.68,0.14,0.54,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,18,experiment,47,16,1,focus,n,16a,16b,,474.0,443.0,387.0,364.0,340.0,364.0,377.0,,1055.0,left,False,A,right,0.41,0.59,0.99,0.41,0.59,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,287.0,310.0,329.0,307.0,375.0,370.0,323.0,,744.0,left,False,A,left,0.83,0.17,0.65,0.54,0.11,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-25 09:33:24,6154d933a58bf7bcd9e81fed,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,411.0,391.0,373.0,345.0,387.0,334.0,434.0,,626.0,left,False,B,left,1.0,0.0,0.55,0.55,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,34,experiment,2,1,1,focus,y,1b,1a,,823.0,904.0,465.0,503.0,429.0,526.0,470.0,,570.0,right,False,A,right,0.26,0.74,0.44,0.11,0.32,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,446.0,397.0,373.0,690.0,471.0,546.0,473.0,,617.0,right,False,A,right,0.3,0.7,0.77,0.23,0.54,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,525.0,383.0,452.0,380.0,334.0,492.0,365.0,,4065.0,right,False,B,right,0.0,1.0,0.89,0.0,0.89,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,25,experiment,11,4,1,focus,n,4a,4b,,522.0,650.0,398.0,456.0,447.0,489.0,506.0,,430.0,left,False,A,left,1.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,746.0,761.0,573.0,546.0,496.0,502.0,532.0,,2933.0,right,True,B,right,0.24,0.76,2.85,0.68,2.18,1.0,2.0,1.0,0.0,left,1.0,2.0,3.0,0.0,1.0,1.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,639.0,606.0,628.0,613.0,485.0,507.0,566.0,,2234.0,left,False,B,left,0.72,0.28,2.0,1.43,0.57,2.0,2.0,2.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,37,experiment,20,7,1,focus,y,7b,7a,,727.0,522.0,393.0,450.0,432.0,516.0,469.0,,595.0,right,False,A,right,0.0,1.0,0.32,0.0,0.32,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,571.0,556.0,431.0,436.0,442.0,477.0,499.0,,924.0,right,False,A,right,0.04,0.96,0.9,0.03,0.87,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,628.0,599.0,590.0,564.0,471.0,719.0,484.0,,2514.0,left,True,A,left,0.66,0.34,2.56,1.69,0.88,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,21,experiment,29,10,1,focus,n,10a,10b,,463.0,523.0,442.0,423.0,410.0,595.0,1011.0,,830.0,left,False,A,left,1.0,0.0,0.82,0.82,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,665.0,437.0,403.0,492.0,507.0,447.0,1051.0,,542.0,left,False,A,left,1.0,0.0,0.52,0.52,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,1639.0,934.0,741.0,535.0,395.0,584.0,676.0,,1871.0,left,False,B,right,0.4,0.6,1.79,0.72,1.08,2.0,3.0,3.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,14,experiment,38,13,1,focus,y,13b,13a,,602.0,672.0,636.0,688.0,594.0,647.0,840.0,,5037.0,right,False,A,left,0.5,0.5,5.04,2.54,2.5,2.0,3.0,4.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,414.0,463.0,405.0,491.0,436.0,513.0,521.0,,7826.0,right,False,A,left,0.61,0.39,6.82,4.19,2.63,5.0,9.0,8.0,0.0,right,5.0,9.0,14.0,4.0,8.0,12.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,419.0,456.0,420.0,456.0,369.0,362.0,408.0,,892.0,right,False,B,right,0.42,0.58,0.88,0.37,0.51,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,18,experiment,47,16,1,focus,n,16a,16b,,534.0,498.0,437.0,570.0,487.0,477.0,1942.0,,634.0,left,False,A,left,1.0,0.0,0.59,0.59,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,504.0,439.0,396.0,465.0,567.0,505.0,503.0,,629.0,left,False,A,left,1.0,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-09 09:52:51,615d5311a9fbf1f98aa62a5a,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,802.0,683.0,723.0,533.0,380.0,407.0,423.0,,971.0,left,False,B,left,1.0,0.0,0.64,0.64,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,544.0,605.0,445.0,432.0,415.0,500.0,514.0,,1162.0,left,False,A,left,1.0,0.0,0.98,0.98,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,534.0,446.0,495.0,481.0,423.0,479.0,386.0,,810.0,right,True,A,right,0.0,1.0,0.78,0.0,0.78,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,18,experiment,8,3,1,focus,y,3b,3a,,789.0,711.0,603.0,757.0,655.0,911.0,777.0,,1764.0,right,False,A,right,0.0,1.0,1.65,0.0,1.65,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,413.0,664.0,445.0,423.0,417.0,393.0,433.0,,9396.0,right,False,A,right,0.16,0.84,8.84,1.4,7.44,4.0,4.0,5.0,0.0,left,4.0,4.0,8.0,3.0,3.0,6.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,896.0,761.0,638.0,671.0,820.0,884.0,779.0,,10138.0,right,False,B,right,0.18,0.82,9.98,1.8,8.18,1.0,3.0,2.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,13,experiment,17,6,1,focus,n,6a,6b,,664.0,684.0,630.0,558.0,530.0,688.0,566.0,,2423.0,left,False,A,left,0.8,0.2,2.37,1.9,0.47,4.0,2.0,4.0,0.0,left,4.0,2.0,6.0,3.0,1.0,4.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,546.0,578.0,488.0,454.0,419.0,393.0,500.0,,1715.0,left,False,A,right,0.33,0.67,1.57,0.53,1.05,3.0,5.0,3.0,0.0,right,3.0,5.0,8.0,2.0,4.0,6.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,443.0,384.0,409.0,422.0,418.0,443.0,448.0,,1223.0,right,True,A,right,0.0,1.0,1.2,0.0,1.2,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,35,experiment,26,9,1,focus,y,9b,9a,,577.0,477.0,436.0,432.0,522.0,485.0,522.0,,1404.0,right,False,A,right,0.15,0.85,1.39,0.21,1.18,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,489.0,1084.0,467.0,431.0,461.0,427.0,461.0,,1356.0,right,False,A,right,0.39,0.61,0.86,0.33,0.53,2.0,3.0,4.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,405.0,525.0,382.0,407.0,386.0,467.0,488.0,,1716.0,left,True,A,left,0.91,0.09,1.54,1.41,0.14,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,27,experiment,35,12,1,focus,n,12a,12b,,564.0,439.0,539.0,547.0,681.0,729.0,557.0,,1479.0,left,False,A,left,0.56,0.44,1.47,0.82,0.65,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,679.0,435.0,406.0,422.0,446.0,426.0,488.0,,2171.0,left,False,A,left,1.0,0.0,2.19,2.19,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,545.0,458.0,645.0,536.0,469.0,795.0,891.0,,8419.0,right,True,A,right,0.39,0.61,8.39,3.3,5.1,4.0,5.0,8.0,0.0,right,4.0,5.0,9.0,3.0,4.0,7.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,29,experiment,44,15,1,focus,y,15b,15a,,490.0,512.0,518.0,459.0,507.0,516.0,630.0,,1891.0,right,False,A,right,0.21,0.79,1.81,0.38,1.42,2.0,1.0,1.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,579.0,484.0,411.0,379.0,477.0,429.0,721.0,,3040.0,right,False,A,right,0.13,0.87,3.06,0.4,2.66,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,628.0,553.0,540.0,536.0,463.0,526.0,471.0,,1365.0,left,True,A,left,1.0,0.0,1.37,1.37,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-01 21:17:44,6658c355ad6d072d4f208486,a,21,experiment,53,18,1,focus,n,18a,18b,,726.0,736.0,598.0,595.0,584.0,570.0,542.0,,1165.0,left,False,A,left,0.71,0.29,0.96,0.68,0.28,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,309.0,235.0,251.0,237.0,440.0,247.0,268.0,,759.0,left,False,A,left,0.74,0.26,0.74,0.55,0.19,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,336.0,222.0,199.0,191.0,180.0,156.0,192.0,,416.0,right,True,A,right,0.0,1.0,0.41,0.0,0.41,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,18,experiment,8,3,1,focus,y,3b,3a,,373.0,259.0,251.0,229.0,227.0,227.0,228.0,,2164.0,right,False,A,right,0.27,0.73,2.16,0.59,1.57,2.0,3.0,4.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,251.0,205.0,179.0,516.0,173.0,343.0,161.0,,656.0,right,False,A,right,0.0,1.0,0.63,0.0,0.63,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,498.0,335.0,333.0,304.0,370.0,311.0,1204.0,,1938.0,left,True,A,right,0.46,0.54,1.52,0.7,0.82,2.0,4.0,3.0,0.0,left,2.0,4.0,6.0,1.0,3.0,4.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,13,experiment,17,6,1,focus,n,6a,6b,,416.0,326.0,343.0,330.0,395.0,332.0,355.0,,645.0,left,False,A,left,1.0,0.0,0.59,0.59,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,332.0,248.0,184.0,179.0,204.0,207.0,187.0,,427.0,left,False,A,left,1.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,349.0,250.0,221.0,228.0,329.0,310.0,244.0,,433.0,right,True,A,right,0.0,1.0,0.42,0.0,0.42,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,35,experiment,26,9,1,focus,y,9b,9a,,316.0,233.0,198.0,203.0,203.0,179.0,176.0,,493.0,right,False,A,right,0.0,1.0,0.48,0.0,0.48,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,384.0,255.0,213.0,201.0,510.0,214.0,303.0,,491.0,right,False,A,right,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,271.0,278.0,237.0,250.0,214.0,249.0,375.0,,408.0,left,True,A,left,1.0,0.0,0.42,0.42,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,27,experiment,35,12,1,focus,n,12a,12b,,331.0,252.0,248.0,226.0,250.0,222.0,251.0,,421.0,left,False,A,left,1.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,286.0,246.0,232.0,204.0,216.0,403.0,192.0,,444.0,left,False,A,left,1.0,0.0,0.39,0.39,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,246.0,333.0,274.0,282.0,277.0,224.0,237.0,,2703.0,left,False,B,left,0.61,0.39,2.67,1.64,1.04,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,29,experiment,44,15,1,focus,y,15b,15a,,301.0,291.0,273.0,281.0,258.0,269.0,260.0,,573.0,right,False,A,right,0.0,1.0,0.57,0.0,0.57,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,210.0,222.0,183.0,217.0,157.0,173.0,167.0,,496.0,right,False,A,right,0.0,1.0,0.46,0.0,0.46,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
