trial,_left_canvas,times,_right_canvas,Unnamed: 4
37,1,470,0,
37,1,504,0,
37,1,537,0,
37,1,576,0,
37,1,618,0,
37,1,652,0,
37,1,687,0,
37,1,725,0,
37,1,766,0,
37,1,799,0,
37,1,837,0,
37,1,874,0,
37,1,908,0,
37,1,942,0,
37,0,980,0,
37,0,1018,1,
37,0,1052,0,
37,0,1088,1,
38,1,0,0,
38,1,35,0,
38,1,73,0,
38,1,108,0,
38,1,145,0,
38,1,181,0,
38,1,215,0,
38,1,253,0,
38,1,288,0,
38,1,323,0,
38,1,361,0,
38,1,395,0,
38,1,431,0,
38,1,464,0,
38,1,503,0,
38,1,542,0,
38,0,578,1,
38,0,616,0,
38,1,655,0,
38,1,690,0,
38,0,730,0,
39,1,0,0,
39,1,34,0,
39,1,75,0,
39,1,126,0,
39,1,160,0,
39,1,203,0,
39,1,241,0,
39,1,283,0,
39,1,316,0,
39,1,355,0,
39,1,393,0,
39,1,428,0,
39,1,462,0,
39,1,499,0,
39,1,533,0,
39,1,567,0,
39,1,607,0,
39,1,646,0,
39,0,683,1,
39,0,718,1,
39,0,760,1,
39,0,798,0,
39,0,832,1,
39,0,865,1,
39,0,903,1,
39,0,941,1,
39,0,975,1,
39,0,1013,1,
39,0,1050,1,
39,0,1090,1,
39,0,1126,1,
39,0,1165,1,
39,0,1199,1,
39,0,1237,1,
39,0,1273,1,
39,0,1312,1,
39,0,1355,1,
39,0,1397,1,
39,0,1430,1,
39,0,1465,1,
39,0,1513,1,
39,0,1546,1,
39,0,1583,1,
39,0,1620,1,
40,0,0,1,
40,0,35,1,
40,0,70,1,
40,0,105,1,
40,0,140,1,
40,0,176,1,
40,0,210,1,
40,0,243,1,
40,0,280,1,
40,0,314,1,
40,0,351,1,
40,0,386,1,
40,0,420,1,
40,0,457,1,
40,0,492,1,
40,0,528,1,
40,0,563,1,
40,0,597,1,
40,0,633,1,
40,0,670,1,
40,0,704,1,
40,0,740,1,
40,0,775,1,
40,0,810,1,
40,0,845,1,
40,0,879,1,
40,0,917,1,
40,0,952,1,
40,0,992,1,
40,0,1029,1,
40,0,1069,0,
40,0,1105,1,
