trial,_left_canvas,_right_canvas,times,Unnamed: 4
28,0,1,876,
28,0,1,907,
28,0,1,950,
28,0,1,990,
28,0,1,1023,
28,0,1,1057,
28,0,1,1089,
28,0,1,1123,
28,0,1,1160,
28,0,1,1194,
28,0,1,1234,
28,0,1,1274,
28,0,1,1308,
28,0,1,1343,
28,0,1,1382,
28,0,1,1416,
28,0,1,1450,
28,0,1,1493,
28,0,1,1534,
28,0,1,1565,
28,0,1,1602,
28,0,1,1642,
28,0,1,1676,
28,0,1,1709,
28,0,1,1742,
28,0,1,1775,
28,0,1,1814,
28,0,1,1846,
28,0,1,1879,
28,0,1,1920,
28,0,1,1959,
28,0,1,1999,
28,0,1,2038,
28,0,1,2075,
28,0,1,2111,
28,0,1,2147,
28,0,1,2185,
28,0,1,2226,
28,0,0,2265,
28,1,0,2299,
28,1,0,2334,
28,1,0,2374,
28,1,0,2410,
28,1,0,2443,
28,1,0,2475,
28,1,0,2508,
28,1,0,2540,
28,1,0,2574,
28,1,0,2608,
28,1,0,2640,
28,1,0,2674,
28,1,0,2707,
28,1,0,2741,
28,1,0,2776,
28,1,0,2808,
28,1,0,2840,
28,1,0,2876,
28,1,0,2917,
28,1,0,2958,
28,1,0,2992,
28,0,0,3025,
28,0,0,3059,
28,0,0,3092,
28,1,0,3129,
28,1,0,3162,
28,0,0,3194,
28,0,0,3232,
28,0,0,3269,
28,0,0,3309,
28,0,0,3346,
28,0,0,3384,
28,0,0,3416,
28,0,0,3448,
28,0,0,3482,
28,0,0,3513,
28,1,0,3545,
28,0,0,3577,
28,0,0,3611,
28,0,0,3649,
28,0,0,3686,
28,0,0,3726,
28,0,0,3767,
28,0,0,3814,
28,0,0,3866,
28,1,0,3899,
28,1,0,3942,
28,1,0,3975,
28,1,0,4018,
28,1,0,4047,
28,1,0,4074,
28,1,0,4110,
28,1,0,4144,
28,1,0,4178,
28,1,0,4212,
28,1,0,4247,
28,1,0,4281,
28,1,0,4325,
28,1,0,4359,
28,1,0,4394,
28,1,0,4427,
28,1,0,4462,
28,1,0,4494,
28,1,0,4527,
28,1,0,4563,
28,1,0,4600,
28,1,0,4641,
28,1,0,4674,
28,1,0,4709,
28,1,0,4744,
28,1,0,4775,
28,1,0,4808,
28,1,0,4840,
28,1,0,4874,
29,0,0,0,
29,1,0,33,
29,1,0,67,
29,1,0,98,
29,0,1,131,
29,1,0,165,
29,1,0,198,
29,1,0,231,
29,1,0,262,
29,0,1,297,
29,0,1,330,
29,0,1,364,
29,0,1,410,
29,0,1,445,
29,0,1,478,
29,0,1,509,
29,0,1,543,
29,0,1,582,
29,0,1,616,
29,0,1,647,
29,0,1,680,
29,0,1,715,
29,0,1,747,
29,0,1,779,
29,0,1,811,
29,0,1,845,
29,0,1,882,
29,0,1,915,
29,0,1,948,
29,0,1,981,
29,0,1,1017,
29,0,1,1051,
29,0,1,1093,
29,0,1,1126,
29,0,1,1160,
29,0,1,1196,
29,0,1,1229,
29,0,1,1263,
29,0,1,1292,
29,0,1,1326,
29,0,1,1359,
29,0,1,1393,
29,0,1,1430,
29,0,1,1465,
29,0,1,1499,
29,0,1,1528,
29,0,1,1560,
29,0,1,1595,
29,0,1,1632,
29,0,1,1671,
30,0,0,0,
30,0,0,41,
30,0,1,75,
30,1,0,119,
30,1,0,155,
30,0,1,189,
30,0,1,222,
30,0,0,257,
30,0,1,301,
30,0,1,334,
30,0,1,372,
30,0,1,407,
30,0,1,443,
30,0,1,482,
30,0,1,518,
30,0,1,557,
30,0,1,589,
30,0,1,622,
30,0,1,653,
30,0,1,687,
30,0,1,726,
30,0,1,769,
30,0,1,804,
31,0,1,0,
31,0,1,33,
31,0,1,66,
31,0,1,98,
31,0,1,130,
31,0,1,164,
31,0,1,197,
31,0,1,237,
31,0,1,276,
31,0,1,303,
31,1,0,332,
31,0,1,365,
31,0,1,398,
31,0,1,434,
31,0,1,466,
31,0,1,498,
31,0,1,532,
31,0,1,564,
31,0,1,598,
31,0,1,632,
31,0,1,670,
32,1,0,0,
32,1,0,43,
32,1,0,76,
32,1,0,109,
32,1,0,144,
32,1,0,176,
32,1,0,209,
32,1,0,244,
32,1,0,279,
32,1,0,313,
32,1,0,343,
32,1,0,387,
32,1,0,418,
32,1,0,462,
32,1,0,495,
32,1,0,528,
32,1,0,563,
32,1,0,598,
32,1,0,631,
32,0,0,665,
32,0,1,699,
32,0,1,733,
32,0,1,766,
32,0,1,803,
32,0,1,846,
32,0,1,880,
32,0,1,933,
32,0,1,968,
32,0,1,998,
32,0,1,1034,
32,1,0,1067,
32,1,0,1099,
32,1,0,1131,
32,1,0,1167,
32,1,0,1200,
33,0,1,0,
33,1,0,34,
33,0,1,94,
33,1,0,129,
33,0,0,163,
33,1,0,197,
33,1,0,232,
33,1,0,265,
33,1,0,306,
33,1,0,347,
33,1,0,380,
33,1,0,415,
33,1,0,447,
33,1,0,480,
33,1,0,514,
33,1,0,548,
33,1,0,582,
33,1,0,615,
33,1,0,650,
33,1,0,683,
33,1,0,719,
33,1,0,750,
33,1,0,783,
34,0,1,0,
34,1,0,42,
34,1,0,87,
34,1,0,125,
34,1,0,162,
34,1,0,197,
34,0,0,231,
34,0,0,276,
34,1,0,322,
34,1,0,356,
34,1,0,390,
34,1,0,424,
34,1,0,458,
34,1,0,496,
34,1,0,533,
34,1,0,572,
34,1,0,614,
34,1,0,644,
34,1,0,676,
34,1,0,707,
35,0,1,0,
35,0,0,36,
35,0,1,70,
35,0,1,110,
35,0,1,147,
35,0,1,177,
35,0,1,213,
35,1,0,246,
35,0,1,280,
35,0,1,312,
35,0,1,350,
35,0,1,385,
35,0,1,426,
35,0,1,462,
35,0,1,500,
35,0,1,532,
35,0,1,563,
35,0,1,596,
35,0,1,634,
35,0,1,667,
35,0,1,704,
35,0,1,743,
35,0,1,777,
35,0,1,809,
35,0,1,845,
