trial,_left_canvas,_right_canvas,times,Unnamed: 4
24,0,1,1733,
24,0,1,1776,
24,0,1,1821,
24,0,1,1867,
24,0,1,1910,
24,0,1,1954,
24,0,1,2000,
24,0,1,2062,
24,0,0,2110,
24,1,0,2154,
24,1,0,2199,
24,1,0,2243,
24,0,0,2286,
24,0,1,2327,
24,0,1,2366,
24,0,1,2410,
24,0,1,2453,
24,1,0,2492,
24,0,0,2535,
24,0,1,2578,
24,0,0,2624,
24,0,0,2661,
24,1,0,2704,
24,1,0,2750,
24,1,0,2794,
24,1,0,2835,
24,0,0,2882,
24,1,0,2926,
24,0,1,2965,
24,0,0,3006,
24,1,0,3048,
24,1,0,3088,
24,0,1,3127,
24,1,0,3171,
24,0,1,3215,
24,0,1,3254,
24,0,1,3295,
24,0,1,3336,
24,0,0,3380,
24,0,1,3454,
24,0,0,3498,
24,1,0,3538,
24,0,1,3582,
24,0,1,3628,
24,0,0,3671,
24,0,1,3715,
24,0,1,3756,
24,0,1,3795,
24,0,1,3834,
24,0,1,3876,
24,0,1,3919,
24,0,1,3963,
24,0,1,4006,
24,0,1,4049,
24,0,1,4088,
24,0,1,4133,
24,0,1,4174,
24,0,0,4223,
24,0,1,4270,
24,0,1,4314,
24,0,1,4356,
24,1,0,4400,
24,1,0,4443,
24,0,1,4485,
24,0,0,4525,
24,0,1,4569,
24,1,0,4610,
24,0,1,4655,
24,0,0,4699,
24,1,0,4743,
24,0,1,4783,
24,0,0,4826,
24,1,0,4869,
24,1,0,4911,
24,1,0,4951,
24,0,0,4994,
24,0,0,5037,
24,0,1,5079,
24,1,0,5122,
24,1,0,5163,
24,1,0,5205,
24,0,0,5248,
24,1,0,5292,
24,0,1,5334,
24,0,0,5377,
24,0,0,5418,
24,0,0,5461,
24,0,1,5502,
24,0,1,5541,
24,0,0,5584,
24,0,1,5623,
24,0,0,5665,
24,0,1,5708,
24,0,1,5750,
24,0,0,5797,
24,0,1,5835,
24,0,1,5878,
24,0,1,5921,
24,0,1,5964,
24,0,1,6008,
24,0,1,6047,
24,0,1,6090,
24,0,1,6132,
24,0,1,6174,
24,0,1,6216,
24,0,1,6263,
24,0,1,6307,
24,0,1,6345,
24,0,1,6387,
24,0,0,6433,
24,0,1,6471,
24,1,0,6518,
24,1,0,6575,
24,0,0,6618,
24,1,0,6660,
24,1,0,6701,
24,1,0,6742,
24,1,0,6784,
24,1,0,6825,
24,1,0,6870,
24,1,0,6913,
24,1,0,6953,
24,1,0,6998,
24,0,0,7039,
24,0,0,7082,
24,0,0,7123,
24,1,0,7168,
24,0,0,7213,
24,1,0,7257,
24,0,0,7301,
24,0,0,7345,
24,0,1,7389,
24,0,1,7428,
24,0,1,7469,
24,0,1,7511,
24,0,1,7556,
24,0,1,7601,
24,0,0,7644,
24,0,1,7685,
24,0,1,7727,
24,0,1,7769,
24,0,0,7811,
24,0,0,7854,
24,0,0,7898,
24,0,1,7943,
24,0,1,7985,
24,0,1,8030,
24,0,1,8072,
24,0,1,8116,
24,0,1,8161,
24,0,0,8208,
24,0,1,8253,
24,0,0,8296,
24,0,1,8345,
24,0,1,8388,
24,0,1,8434,
24,0,1,8477,
24,0,1,8521,
24,0,1,8568,
24,0,1,8612,
24,0,1,8656,
24,0,1,8701,
24,0,1,8746,
24,0,1,8790,
24,0,0,8831,
24,0,0,8871,
24,0,0,8916,
24,0,0,8962,
24,1,0,9008,
24,0,0,9053,
24,1,0,9100,
24,1,0,9145,
24,1,0,9190,
24,1,0,9238,
24,0,1,9284,
24,1,0,9329,
24,1,0,9368,
24,0,1,9406,
24,0,1,9445,
24,0,1,9487,
24,0,1,9532,
24,0,1,9577,
24,0,0,9620,
24,0,1,9667,
24,0,1,9711,
24,0,1,9755,
24,0,1,9797,
24,0,0,9840,
24,0,0,9884,
24,0,1,9926,
24,0,1,9972,
24,0,1,10022,
24,0,1,10084,
24,0,1,10132,
24,0,1,10173,
24,0,1,10217,
25,0,1,0,
25,0,0,37,
25,1,0,77,
25,1,0,119,
25,1,0,162,
25,1,0,206,
25,0,1,248,
25,1,0,287,
25,0,0,329,
25,0,0,374,
25,0,1,433,
25,0,1,478,
25,0,1,522,
25,0,0,565,
25,1,0,607,
25,0,1,653,
25,0,1,695,
25,0,1,737,
25,0,1,778,
25,0,1,823,
25,0,1,866,
25,0,1,908,
25,0,1,951,
25,0,1,994,
25,0,1,1038,
25,0,1,1081,
25,0,1,1122,
25,0,1,1164,
25,0,1,1206,
25,0,1,1250,
26,1,0,0,
26,1,0,47,
26,1,0,90,
26,0,1,134,
26,1,0,175,
26,1,0,217,
26,0,1,259,
26,1,0,302,
26,1,0,342,
26,0,1,387,
26,0,1,429,
26,0,1,472,
26,0,1,515,
26,0,1,567,
26,0,1,617,
26,0,1,657,
26,0,1,705,
26,0,1,757,
26,1,0,817,
26,0,0,859,
26,1,0,903,
26,1,0,950,
26,1,0,994,
26,1,0,1042,
26,1,0,1085,
26,1,0,1133,
26,1,0,1177,
26,1,0,1224,
