trial,_left_canvas,times,_right_canvas,Unnamed: 4
36,0,66,1,
36,1,102,0,
36,1,135,0,
36,1,163,0,
36,1,198,0,
36,1,233,0,
36,1,264,0,
36,1,298,0,
36,0,333,1,
36,0,368,1,
36,0,398,0,
36,0,433,0,
36,0,465,0,
36,1,495,0,
36,1,529,0,
36,1,562,0,
36,1,591,0,
36,1,625,0,
36,1,657,0,
36,1,687,0,
36,1,721,0,
36,1,754,0,
36,1,787,0,
36,1,824,0,
36,1,857,0,
36,1,891,0,
37,0,0,1,
37,0,35,1,
37,0,72,1,
37,0,104,1,
37,0,136,1,
37,0,170,1,
37,0,203,1,
37,0,238,1,
37,0,272,1,
37,0,302,1,
37,0,335,1,
37,0,365,1,
37,0,399,1,
37,0,434,1,
37,0,470,1,
37,0,503,1,
37,0,539,1,
37,0,578,1,
37,0,610,1,
37,0,641,1,
37,0,675,1,
37,0,710,1,
37,0,745,1,
37,0,783,1,
37,0,816,1,
37,0,852,1,
37,0,887,1,
38,0,0,1,
38,0,32,1,
38,0,65,0,
38,1,97,0,
38,0,130,0,
38,0,158,0,
38,0,185,0,
38,0,218,0,
38,1,247,0,
38,0,280,1,
38,0,314,0,
38,1,347,0,
38,0,382,1,
38,0,418,1,
38,0,455,1,
38,0,490,1,
38,0,523,1,
38,0,560,1,
38,0,597,1,
38,0,631,1,
38,0,665,1,
38,0,700,1,
38,0,735,1,
38,0,769,1,
38,0,805,1,
38,0,837,1,
38,0,868,1,
38,0,901,1,
38,0,932,1,
38,0,962,1,
38,0,999,1,
39,1,0,0,
39,0,36,1,
39,0,71,1,
39,0,100,1,
39,0,133,1,
39,0,167,0,
39,1,199,0,
39,1,234,0,
39,1,268,0,
39,0,302,0,
39,1,341,0,
39,0,376,0,
39,1,413,0,
39,0,450,0,
39,0,484,0,
39,0,518,1,
39,0,552,0,
39,0,584,0,
39,0,620,1,
39,0,654,0,
39,0,689,0,
39,1,723,0,
39,1,756,0,
39,1,789,0,
39,1,821,0,
39,1,854,0,
39,1,889,0,
40,0,0,1,
40,0,33,0,
40,0,67,1,
40,0,100,1,
40,0,135,1,
40,0,169,1,
40,0,201,1,
40,0,232,1,
40,0,266,1,
40,0,300,1,
40,0,334,1,
40,0,367,1,
40,0,399,1,
40,0,433,1,
40,0,466,1,
40,0,499,1,
40,0,534,1,
40,0,568,1,
40,1,602,0,
40,1,639,0,
40,1,674,0,
40,1,705,0,
40,1,736,0,
40,1,771,0,
40,1,804,0,
40,1,833,0,
40,1,867,0,
40,1,903,0,
40,1,938,0,
40,1,974,0,
40,1,1003,0,
40,1,1035,0,
40,1,1068,0,
40,1,1103,0,
40,1,1136,0,
40,1,1168,0,
41,1,0,0,
41,0,35,0,
41,0,81,1,
41,0,135,1,
41,1,176,0,
41,0,212,1,
41,1,244,0,
41,0,277,1,
41,1,311,0,
41,0,347,1,
41,0,380,0,
41,0,414,0,
41,1,448,0,
41,1,476,0,
41,0,508,1,
41,0,542,0,
41,0,575,1,
41,0,608,0,
41,0,644,1,
41,0,677,1,
41,0,710,1,
41,0,745,1,
41,0,776,1,
41,0,804,1,
41,0,855,1,
41,0,900,1,
41,0,952,1,
41,0,1007,1,
41,0,1060,1,
41,0,1108,1,
41,0,1154,1,
41,0,1197,1,
41,0,1247,1,
41,0,1294,1,
41,0,1333,1,
41,0,1373,1,
41,0,1410,1,
41,0,1452,1,
41,0,1489,1,
41,0,1522,1,
41,0,1560,1,
41,0,1596,1,
41,0,1635,1,
41,0,1664,1,
41,0,1698,1,
41,0,1732,1,
41,0,1766,1,
41,0,1799,1,
41,0,1834,1,
41,0,1868,1,
41,0,1902,1,
41,0,1936,1,
41,0,1971,1,
41,0,2006,1,
41,0,2040,1,
41,0,2076,1,
41,0,2110,1,
41,0,2140,1,
42,0,0,0,
42,0,34,1,
42,0,68,1,
42,0,97,1,
42,0,125,1,
42,0,158,1,
42,0,193,0,
42,0,227,1,
42,0,256,1,
42,0,289,0,
42,0,325,1,
42,0,359,1,
42,0,394,1,
42,0,429,1,
42,0,467,1,
42,0,501,1,
42,0,534,1,
42,0,596,1,
42,0,635,1,
42,0,667,1,
42,0,701,1,
42,0,735,1,
42,0,769,1,
42,0,803,1,
42,0,836,1,
42,0,869,1,
42,0,904,1,
42,0,939,1,
42,0,974,1,
42,0,1011,1,
42,0,1046,1,
42,0,1075,1,
42,0,1108,1,
42,0,1138,1,
42,0,1172,1,
42,0,1201,1,
42,0,1238,1,
42,0,1271,1,
42,0,1302,1,
42,0,1334,1,
42,0,1369,1,
42,0,1397,1,
42,0,1431,1,
42,0,1461,1,
42,0,1489,1,
42,0,1524,0,
42,1,1557,0,
42,1,1592,0,
42,1,1626,0,
42,0,1661,0,
42,1,1688,0,
42,1,1721,0,
